Schema Name,Table Name,Table Description,Row Count,Column Name,Data Type,Nullability,Default Value,Column Comments,Constraint Type,Constraint Name,Constraint Columns,Constraint Definition,FK Source Table,FK Source Column(s),FK Target Table,FK Target Column(s),FK Update Rule,FK Delete Rule,Index Name,Index Columns,Index Type,Is Unique Index,Data Integrity Rules,Additional Notes
dbo,StepApproverGroup,,,,,,,,,,,,,,,,,,IX_StepApproverGroup_Logic,"GroupLogic ASC, GroupLevel ASC",NONCLUSTERED,No,Performance optimization for group logic and level queries,PAD_INDEX = OFF; STATISTICS_NORECOMPUTE = OFF; SORT_IN_TEMPDB = OFF; ONLINE = OFF
dbo,StepApproverGroup,,,GroupLogic,,,,,,,,,,,,,,,IX_StepApproverGroup_Logic,"GroupLogic ASC, GroupLevel ASC",NONCLUSTERED,No,Indexed for query performance,Column participates in composite index for logic-based queries
dbo,StepApproverGroup,,,GroupLevel,,,,,,,,,,,,,,,IX_StepApproverGroup_Logic,"GroupLogic ASC, GroupLevel ASC",NONCLUSTERED,No,Indexed for query performance,Column participates in composite index for logic-based queries
dbo,StepApproverGroup,,,,,,,,,,,,,,,,,,IX_StepApproverGroup_Parent,ParentGroupId ASC,NONCLUSTERED,No,Performance optimization for parent group queries,Filtered index WHERE ParentGroupId IS NOT NULL
dbo,StepApproverGroup,,,ParentGroupId,,,,,,,,,,,,,,,IX_StepApproverGroup_Parent,ParentGroupId ASC,NONCLUSTERED,No,Indexed for query performance; Filtered for non-null values,Filtered index condition: ParentGroupId IS NOT NULL
dbo,StepApproverGroup,,,,,,,,,,,,,,,,,,IX_StepApproverGroup_Step,"StepId ASC, GroupOrder ASC",NONCLUSTERED,No,Performance optimization for step and group order queries,PAD_INDEX = OFF; STATISTICS_NORECOMPUTE = OFF; SORT_IN_TEMPDB = OFF; ONLINE = OFF
dbo,StepApproverGroup,,,StepId,,,,,,,,,,,,,,,IX_StepApproverGroup_Step,"StepId ASC, GroupOrder ASC",NONCLUSTERED,No,Indexed for query performance,Column participates in composite index for step-based queries
dbo,StepApproverGroup,,,GroupOrder,,,,,,,,,,,,,,,IX_StepApproverGroup_Step,"StepId ASC, GroupOrder ASC",NONCLUSTERED,No,Indexed for query performance,Column participates in composite index for step-based queries
dbo,TaskDecision,,,,,,,,,,,,,,,,,,IX_TaskDecision_DecisionBy,"DecisionBy ASC, DecisionTime ASC",NONCLUSTERED,No,Performance optimization for decision maker and time queries,PAD_INDEX = OFF; STATISTICS_NORECOMPUTE = OFF; SORT_IN_TEMPDB = OFF; ONLINE = OFF
dbo,TaskDecision,,,DecisionBy,,,,,,,,,,,,,,,IX_TaskDecision_DecisionBy,"DecisionBy ASC, DecisionTime ASC",NONCLUSTERED,No,Indexed for query performance,Column participates in composite index for decision tracking
